C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_06_380.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_06_380.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_06_380.jpg, 0, 1, 0, 16.86389
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_06_563.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_06_563.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_06_563.jpg, 0, 0.2329426, 0, 16.87865
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_06_789.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_06_789.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_06_789.jpg, 0, 0, 0, 17.01398
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_07_014.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_07_014.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_07_014.jpg, 0, 0, 0, 16.68149
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_07_198.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_07_198.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_07_198.jpg, -0.5788807, 0, 0, 15.99681
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_07_444.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_07_444.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_07_444.jpg, 0, 0, 0, 15.56423
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_07_913.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_07_913.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_07_913.jpg, 0, 0, 0, 15.08824
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_08_150.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_08_150.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_08_150.jpg, 0, 0, 0, 14.26439
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_08_331.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_08_331.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_08_331.jpg, 0, 0, 0, 13.93381
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_08_489.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_08_489.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_08_489.jpg, 0, 0, 0, 13.73149
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_08_782.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_08_782.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_08_782.jpg, -0.7855641, 0, 0, 13.28599
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_08_967.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_08_967.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_08_967.jpg, -1, 0, 0, 12.72623
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_09_190.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_09_190.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_09_190.jpg, -0.3421525, 0, 0, 11.98766
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_09_395.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_09_395.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_09_395.jpg, 0, 0, 0, 11.80234
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_09_579.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_09_579.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_09_579.jpg, 0, 0, 0, 11.64317
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_09_804.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_09_804.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_09_804.jpg, 0, 0, 0, 11.52185
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_10_076.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_10_076.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_10_076.jpg, 0.7930639, 0, 0, 10.65417
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_10_250.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_10_250.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_10_250.jpg, 0.08399732, 0, 0, 10.30793
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_10_461.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_10_461.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_10_461.jpg, 0, 0, 0, 10.07765
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_10_717.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_10_717.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_10_717.jpg, 0, 0, 0, 9.836016
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_11_011.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_11_011.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_11_011.jpg, 0, 0, 0, 9.542133
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_11_212.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_11_212.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_11_212.jpg, 0, 0.6085891, 0, 10.77212
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_11_456.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_11_456.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_11_456.jpg, 0, 1, 0, 12.68578
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_11_671.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_11_671.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_11_671.jpg, 0, 1, 0, 14.78739
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_11_859.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_11_859.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_11_859.jpg, 0, 0.3718292, 0, 15.61253
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_12_044.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_12_044.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_12_044.jpg, 0, 0, 0, 15.21579
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_12_267.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_12_267.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_12_267.jpg, 0, 0, 0, 15.10129
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_12_442.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_12_442.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_12_442.jpg, 0, 0, 0, 14.60883
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_12_656.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_12_656.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_12_656.jpg, -0.5614909, 0, 0, 13.98921
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_12_942.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_12_942.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_12_942.jpg, 0, 0, 0, 13.81077
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_13_149.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_13_149.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_13_149.jpg, 0, 0, 0, 13.45733
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_13_526.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_13_526.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_13_526.jpg, 0, 0, 0, 12.98393
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_13_723.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_13_723.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_13_723.jpg, 0, 0, 0, 12.48919
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_13_942.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_13_942.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_13_942.jpg, -0.672478, 0, 0, 11.69692
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_14_246.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_14_246.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_14_246.jpg, 0, 0, 0, 11.50091
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_14_485.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_14_485.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_14_485.jpg, 0, 0, 0, 11.22687
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_14_797.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_14_797.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_14_797.jpg, 0, 0, 0, 10.87702
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_14_975.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_14_975.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_14_975.jpg, 0, 0, 0, 10.65976
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_15_167.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_15_167.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_15_167.jpg, 0, 0, 0, 10.46795
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_15_351.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_15_351.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_15_351.jpg, -0.5518478, 0, 0, 10.0573
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_15_548.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_15_548.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_15_548.jpg, -1, 0, 0, 9.530087
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_15_762.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_15_762.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_15_762.jpg, -0.3584311, 0, 0, 9.320402
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_16_014.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_16_014.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_16_014.jpg, 0, 0, 0, 9.063661
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_16_226.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_16_226.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_16_226.jpg, 0, 0, 0, 8.864437
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_16_432.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_16_432.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_16_432.jpg, 0, 0, 0, 8.687397
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_16_638.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_16_638.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_16_638.jpg, 0, 0, 0, 8.496737
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_16_868.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_16_868.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_16_868.jpg, 0, 0.6917799, 0, 10.09277
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_17_216.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_17_216.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_17_216.jpg, 0, 1, 0, 13.23076
C:\Users\MAHE\Desktop\IMG\center_2019_03_04_22_27_17_464.jpg, C:\Users\MAHE\Desktop\IMG\left_2019_03_04_22_27_17_464.jpg, C:\Users\MAHE\Desktop\IMG\right_2019_03_04_22_27_17_464.jpg, 0, 1, 0, 16.02932
